AcademicYear,Stu_deID,School_deID,GradeLevel,DOB,TestAge,StudentGender,StudentEthnicity,Special_Education,Homeless,SocioEconomically,TestDayName,TestDate,OverallScore,OverallLevel,ExpectedAttendanceDays,DaysAttended,AttendedPct,EnrolledPct,GradeEnrolledPct,GradeAttendedPct,TeacherGender,TeacherTotalYearsOfService,TeacherEthnicity
2019-2020,2121,8,3,2011-04-09,8.928314749789523,M,Hispanic,Y,N,Y,Friday,2020-03-13,1455,2,180.0,171.0,0.95,1.0,3.999999,3.95,F,21,White
2019-2020,3869,5,1,2013-05-03,,M,Filipino,N,Y,Y,,,0,0,180.0,179.0,0.9944444444444445,1.0,1.9999989999999999,1.9944444444444445,F,19,Hispanic
2019-2020,2123,2,6,2008-08-01,11.61420152364525,M,Hispanic,N,N,N,Friday,2020-03-13,1464,1,180.0,177.0,0.9833333333333333,1.0,6.999999,6.983333333333333,F,8,Filipino
2019-2020,2124,5,1,2012-10-09,,M,Hispanic,N,N,Y,,,0,0,180.0,179.0,0.9944444444444445,1.0,1.9999989999999999,1.9944444444444445,F,23,White
2019-2020,3870,7,0,2014-08-25,,M,Hispanic,N,N,Y,,,0,0,180.0,168.0,0.9333333333333333,1.0,0.999999,0.9333333333333333,F,18,Hispanic
2019-2020,2125,5,2,2012-05-23,7.72363566671458,F,Hispanic,N,N,N,Wednesday,2020-02-12,1478,3,180.0,172.0,0.9555555555555556,1.0,2.999999,2.9555555555555557,F,18,White
2019-2020,2126,0,3,2010-12-07,,M,Hispanic,N,N,N,,,0,0,180.0,179.0,0.9944444444444445,1.0,3.999999,3.9944444444444445,F,34,Hispanic
2019-2020,3314,6,5,2009-09-17,10.480708022752006,F,Hispanic,N,N,Y,Wednesday,2020-03-11,1404,1,177.0,173.0,0.9774011299435028,0.9833333333333333,5.983333333333333,5.977401129943503,F,12,Hispanic
2019-2020,2127,1,2,2011-10-22,,M,Hispanic,Y,N,Y,,,0,0,180.0,178.0,0.9888888888888889,1.0,2.999999,2.988888888888889,F,14,White
2019-2020,2129,2,6,2008-02-01,12.112500598917158,M,Hispanic,N,N,Y,Friday,2020-03-13,1292,1,180.0,180.0,1.0,1.0,6.999999,6.999999,F,10,Hispanic
2019-2020,3871,3,0,2014-08-14,,F,Hispanic,N,N,Y,,,0,0,160.0,158.0,0.9875,0.8888888888888888,0.8888888888888888,0.9875,F,23,Hispanic
2019-2020,2130,8,6,2007-12-26,12.213803158175732,M,Hispanic,Y,N,N,Friday,2020-03-13,1419,1,180.0,179.0,0.9944444444444445,1.0,6.999999,6.9944444444444445,F,17,White
2019-2020,2131,7,3,2011-04-09,8.922838935775546,M,Hispanic,N,Y,Y,Wednesday,2020-03-11,1414,1,180.0,178.0,0.9888888888888889,1.0,3.999999,3.988888888888889,F,13,Hispanic
2019-2020,3315,6,0,2013-11-02,,F,Hispanic,N,N,Y,,,0,0,180.0,178.0,0.9888888888888889,1.0,0.999999,0.9888888888888889,M,22,Hispanic
2019-2020,2132,6,4,2009-12-14,10.239772206137019,F,Hispanic,N,N,Y,Wednesday,2020-03-11,1430,1,180.0,179.0,0.9944444444444445,1.0,4.999999,4.9944444444444445,F,23,Hispanic
2019-2020,2133,8,4,2009-11-01,,F,Hispanic,N,Y,Y,,,0,0,180.0,178.0,0.9888888888888889,1.0,4.999999,4.988888888888889,F,15,Hispanic
2019-2020,3317,4,1,2013-01-25,,M,Hispanic,N,N,Y,,,0,0,180.0,174.0,0.9666666666666667,1.0,1.9999989999999999,1.9666666666666668,F,12,Hispanic
2019-2020,2136,2,3,2011-08-26,,F,Hispanic,N,N,Y,,,0,0,180.0,176.0,0.9777777777777777,1.0,3.999999,3.977777777777778,F,34,White
2019-2020,2137,7,5,2009-08-05,11.233632449673847,M,Hispanic,N,N,Y,Thursday,2020-10-29,1550,3,180.0,174.0,0.9666666666666667,1.0,5.999999,5.966666666666667,F,2,White
2019-2020,3318,0,1,2013-03-15,,F,Hispanic,N,N,Y,,,0,0,180.0,180.0,1.0,1.0,1.9999989999999999,1.9999989999999999,F,19,Hispanic
2019-2020,2139,8,4,2010-01-11,,M,Hispanic,N,N,Y,,,0,0,180.0,180.0,1.0,1.0,4.999999,4.999999,F,18,Hispanic
2019-2020,3872,5,5,2009-08-21,,F,Hispanic,N,N,Y,,,0,0,139.0,137.0,0.9856115107913669,0.7722222222222223,5.772222222222222,5.985611510791367,M,24,Hispanic
2019-2020,2145,1,5,2009-02-14,11.069358029254536,F,Hispanic,N,N,N,Wednesday,2020-03-11,1480,2,180.0,176.0,0.9777777777777777,1.0,5.999999,5.977777777777778,F,19,Asian
2019-2020,2147,7,5,2008-09-29,,F,Hispanic,N,N,Y,,,0,0,180.0,178.0,0.9888888888888889,1.0,5.999999,5.988888888888889,F,2,White
2019-2020,2148,7,3,2011-05-30,8.783205678419133,M,Hispanic,N,N,Y,Wednesday,2020-03-11,1427,1,180.0,170.0,0.9444444444444444,1.0,3.999999,3.9444444444444446,F,19,White
2019-2020,3320,9,1,2012-12-12,,M,Hispanic,N,N,Y,,,0,0,180.0,175.0,0.9722222222222222,1.0,1.9999989999999999,1.9722222222222223,F,25,Hispanic
2019-2020,2151,6,2,2011-04-20,,F,Hispanic,N,N,Y,,,0,0,180.0,168.0,0.9333333333333333,1.0,2.999999,2.9333333333333336,F,8,White
2019-2020,2152,0,4,2010-08-23,,M,Hispanic,N,N,Y,,,0,0,180.0,168.0,0.9333333333333333,1.0,4.999999,4.933333333333334,F,28,Hispanic
2019-2020,3321,9,1,2013-07-18,,F,Hispanic,N,N,Y,,,0,0,180.0,178.0,0.9888888888888889,1.0,1.9999989999999999,1.988888888888889,F,25,Hispanic
2019-2020,2153,3,3,2011-02-15,9.04604475109003,F,Hispanic,N,N,Y,Tuesday,2020-03-03,1459,2,180.0,179.0,0.9944444444444445,1.0,3.999999,3.9944444444444445,F,25,Hispanic
2019-2020,2154,9,2,2012-03-02,7.9809989253715,F,Hispanic,N,N,Y,Monday,2020-02-24,1494,3,180.0,180.0,1.0,1.0,2.999999,2.999999,M,20,Hispanic
2019-2020,2157,0,2,2012-07-17,7.636022642490948,M,Hispanic,N,N,Y,Friday,2020-03-06,1459,2,180.0,178.0,0.9888888888888889,1.0,2.999999,2.988888888888889,F,22,Hispanic
2019-2020,3873,2,2,2012-04-24,,M,Hispanic,N,N,Y,,,0,0,140.0,132.0,0.9428571428571428,0.7777777777777778,2.7777777777777777,2.942857142857143,F,18,Hispanic
2019-2020,2158,7,3,2011-07-07,8.679165212153569,M,Hispanic,N,N,Y,Wednesday,2020-03-11,1452,2,180.0,179.0,0.9944444444444445,1.0,3.999999,3.9944444444444445,F,4,Asian
2019-2020,2160,6,6,2007-09-17,12.487593858874583,M,Hispanic,N,Y,Y,Friday,2020-03-13,1432,1,180.0,165.0,0.9166666666666666,1.0,6.999999,6.916666666666667,F,24,Hispanic
2019-2020,3874,2,0,2014-05-25,5.703060295557061,M,Hispanic,N,N,Y,Thursday,2020-02-06,1414,2,180.0,179.0,0.9944444444444445,1.0,0.999999,0.9944444444444445,F,10,Filipino
2019-2020,2161,6,2,2011-02-22,,F,Hispanic,N,N,Y,,,0,0,180.0,174.0,0.9666666666666667,1.0,2.999999,2.966666666666667,F,22,Hispanic
2019-2020,2162,6,4,2009-09-10,10.499873371800927,M,Hispanic,N,Y,Y,Wednesday,2020-03-11,1464,2,180.0,175.0,0.9722222222222222,1.0,4.999999,4.972222222222222,F,9,Hispanic
2019-2020,3322,7,4,2009-12-11,10.231558485116054,F,Hispanic,N,N,Y,Thursday,2020-03-05,1489,2,180.0,166.0,0.9222222222222223,1.0,4.999999,4.9222222222222225,F,28,Hispanic
2019-2020,2163,0,3,2011-06-16,,M,Hispanic,N,N,Y,,,0,0,180.0,178.0,0.9888888888888889,1.0,3.999999,3.988888888888889,F,13,Hispanic
2019-2020,2165,6,4,2010-01-24,10.12751801885049,F,Hispanic,Y,N,Y,Wednesday,2020-03-11,1430,1,180.0,178.0,0.9888888888888889,1.0,4.999999,4.988888888888889,F,9,Hispanic
2019-2020,3323,1,0,2013-11-18,,M,Hispanic,N,N,Y,,,0,0,180.0,174.0,0.9666666666666667,1.0,0.999999,0.9666666666666667,F,26,Hispanic
2019-2020,3875,9,3,2011-05-20,8.794157306447087,F,Hispanic,N,N,Y,Thursday,2020-03-05,1505,3,180.0,176.0,0.9777777777777777,1.0,3.999999,3.977777777777778,F,11,Hispanic
2019-2020,2167,4,6,2008-09-15,11.48551989431679,F,Hispanic,N,N,N,Wednesday,2020-03-11,1496,2,180.0,176.0,0.9777777777777777,1.0,6.999999,6.977777777777778,F,5,White
2019-2020,2168,9,3,2011-06-24,8.69833056120249,F,Hispanic,N,N,Y,Thursday,2020-03-05,1474,2,180.0,176.0,0.9777777777777777,1.0,3.999999,3.977777777777778,F,12,Hispanic
2019-2020,2171,2,4,2009-09-16,10.488921743772973,M,Hispanic,Y,N,Y,Friday,2020-03-13,1436,1,180.0,172.0,0.9555555555555556,1.0,4.999999,4.955555555555556,F,22,White
2019-2020,2172,2,4,2010-05-10,9.842775690123686,M,Hispanic,Y,N,Y,Friday,2020-03-13,1444,1,180.0,178.0,0.9888888888888889,1.0,4.999999,4.988888888888889,F,22,White
2019-2020,2173,2,3,2010-12-19,,M,Hispanic,N,N,Y,,,0,0,180.0,175.0,0.9722222222222222,1.0,3.999999,3.9722222222222223,F,34,White
2019-2020,2174,0,3,2011-01-20,,F,Hispanic,N,N,Y,,,0,0,180.0,163.0,0.9055555555555556,1.0,3.999999,3.9055555555555554,F,6,White
2019-2020,3324,2,1,2012-10-06,7.337590778729201,F,Hispanic,N,Y,Y,Friday,2020-02-07,1434,2,110.0,103.0,0.9363636363636364,0.6111111111111112,1.6111111111111112,1.9363636363636365,F,1,White
2019-2020,2175,2,3,2010-10-28,,F,Hispanic,N,N,Y,,,0,0,180.0,179.0,0.9944444444444445,1.0,3.999999,3.9944444444444445,F,34,White
2019-2020,2177,0,6,2007-12-30,,M,Filipino,N,Y,Y,,,0,0,180.0,179.0,0.9944444444444445,1.0,6.999999,6.9944444444444445,M,20,White
2019-2020,2178,2,5,2009-07-23,10.63950662915734,F,Asian,N,N,Y,Friday,2020-03-13,1474,2,180.0,179.0,0.9944444444444445,1.0,5.999999,5.9944444444444445,F,8,Filipino
2019-2020,2179,7,3,2010-10-27,9.37185568492166,F,Hispanic,N,N,Y,Wednesday,2020-03-11,1435,1,180.0,177.0,0.9833333333333333,1.0,3.999999,3.9833333333333334,F,19,White
2019-2020,2180,2,4,2010-07-01,9.700404525760282,F,Hispanic,N,N,Y,Friday,2020-03-13,1418,1,180.0,171.0,0.95,1.0,4.999999,4.95,M,23,White
2019-2020,2181,7,6,2008-03-04,12.024887574693526,F,Filipino,N,N,N,Friday,2020-03-13,1445,1,180.0,179.0,0.9944444444444445,1.0,6.999999,6.9944444444444445,M,17,Hispanic
2019-2020,2182,1,1,2012-07-31,,F,Hispanic,N,Y,Y,,,0,0,178.0,153.0,0.8595505617977528,0.9888888888888889,1.988888888888889,1.8595505617977528,F,10,White
2019-2020,3326,5,1,2013-07-04,,M,White,N,N,Y,,,0,0,180.0,177.0,0.9833333333333333,1.0,1.9999989999999999,1.9833333333333334,F,19,Hispanic
2019-2020,2183,8,6,2008-01-12,,M,Hispanic,N,N,Y,,,0,0,180.0,176.0,0.9777777777777777,1.0,6.999999,6.977777777777778,F,17,White
2019-2020,3877,2,0,2014-11-07,5.248567732396969,F,Hispanic,N,N,Y,Thursday,2020-02-06,1423,3,146.0,138.0,0.9452054794520548,0.8111111111111111,0.8111111111111111,0.9452054794520548,F,14,Hispanic
2019-2020,2188,7,6,2007-06-10,12.758646652566446,M,Hispanic,Y,Y,Y,Friday,2020-03-13,1464,1,180.0,128.0,0.7111111111111111,1.0,6.999999,6.711111111111111,M,17,Hispanic
2019-2020,2189,5,3,2010-09-23,9.464944523159271,F,Filipino,N,N,Y,Wednesday,2020-03-11,1430,1,180.0,175.0,0.9722222222222222,1.0,3.999999,3.9722222222222223,M,24,Filipino
2019-2020,2193,6,4,2009-10-26,10.373929649479456,F,Hispanic,N,N,Y,Wednesday,2020-03-11,1433,1,180.0,166.0,0.9222222222222223,1.0,4.999999,4.9222222222222225,F,9,Hispanic
2019-2020,3328,0,1,2013-07-25,,M,Hispanic,N,N,Y,,,0,0,180.0,167.0,0.9277777777777778,1.0,1.9999989999999999,1.9277777777777778,F,19,Hispanic
2019-2020,2196,0,3,2011-03-18,,M,Hispanic,N,N,Y,,,0,0,180.0,180.0,1.0,1.0,3.999999,3.999999,F,13,Hispanic
2019-2020,2197,2,3,2011-07-31,8.618931257999822,F,Hispanic,N,N,Y,Friday,2020-03-13,1452,2,180.0,170.0,0.9444444444444444,1.0,3.999999,3.9444444444444446,F,17,White
2019-2020,2198,9,5,2008-09-30,,M,Hispanic,N,N,N,,,0,0,180.0,176.0,0.9777777777777777,1.0,5.999999,5.977777777777778,F,16,White
2019-2020,3329,1,1,2013-02-08,,F,Hispanic,N,N,Y,,,0,0,180.0,176.0,0.9777777777777777,1.0,1.9999989999999999,1.9777777777777779,F,10,White
2019-2020,2200,7,4,2009-12-27,10.187751973004238,F,Hispanic,N,N,Y,Thursday,2020-03-05,1420,1,180.0,174.0,0.9666666666666667,1.0,4.999999,4.966666666666667,F,24,Hispanic
2019-2020,2201,5,3,2010-11-21,9.30340800974695,F,Hispanic,N,N,Y,Wednesday,2020-03-11,1443,1,180.0,169.0,0.9388888888888889,1.0,3.999999,3.938888888888889,M,24,Filipino
2019-2020,2204,2,5,2009-02-11,,F,Hispanic,N,N,N,,,0,0,180.0,173.0,0.9611111111111111,1.0,5.999999,5.961111111111111,F,12,Hispanic
2019-2020,2205,5,5,2008-09-03,11.515636871393664,F,Hispanic,N,N,Y,Tuesday,2020-03-10,1466,1,180.0,166.0,0.9222222222222223,1.0,5.999999,5.9222222222222225,F,27,White
2019-2020,2206,7,2,2012-06-19,7.701732410658672,M,Hispanic,N,N,Y,Monday,2020-03-02,1429,2,180.0,179.0,0.9944444444444445,1.0,2.999999,2.9944444444444445,F,29,Hispanic
2019-2020,2207,5,6,2008-06-08,11.762048502022628,M,Hispanic,Y,N,Y,Friday,2020-03-13,1457,1,180.0,178.0,0.9888888888888889,1.0,6.999999,6.988888888888889,F,19,White
2019-2020,2208,2,5,2009-03-08,11.014599889114766,F,Hispanic,N,N,Y,Friday,2020-03-13,1537,3,180.0,175.0,0.9722222222222222,1.0,5.999999,5.972222222222222,F,17,Filipino
2019-2020,3878,0,0,2014-02-18,,M,Hispanic,N,N,Y,,,0,0,180.0,166.0,0.9222222222222223,1.0,0.999999,0.9222222222222223,F,7,White
2019-2020,3330,2,1,2012-12-27,,F,Hispanic,N,N,Y,,,0,0,180.0,176.0,0.9777777777777777,1.0,1.9999989999999999,1.9777777777777779,F,10,Hispanic
2019-2020,3331,6,1,2013-08-28,,F,Hispanic,N,N,Y,,,0,0,180.0,177.0,0.9833333333333333,1.0,1.9999989999999999,1.9833333333333334,F,3,Hispanic
2019-2020,3332,0,0,2013-04-22,,M,Hispanic,N,N,Y,,,0,0,178.0,151.0,0.848314606741573,0.9888888888888889,0.9888888888888889,0.848314606741573,F,32,White
2019-2020,2210,3,2,2012-04-06,7.926240785231729,F,Filipino,N,N,Y,Tuesday,2020-03-10,1483,3,180.0,166.0,0.9222222222222223,1.0,2.999999,2.9222222222222225,F,2,Hispanic
2019-2020,2211,2,5,2008-09-25,11.458140824246904,F,White,Y,N,Y,Wednesday,2020-03-11,1407,1,180.0,179.0,0.9944444444444445,1.0,5.999999,5.9944444444444445,F,27,Hispanic
2019-2020,3879,4,0,2014-05-04,,F,Hispanic,N,N,Y,,,0,0,180.0,169.0,0.9388888888888889,1.0,0.999999,0.9388888888888889,F,8,Hispanic
2019-2020,2213,9,1,2012-09-09,,F,Hispanic,Y,N,Y,,,0,0,180.0,165.0,0.9166666666666666,1.0,1.9999989999999999,1.9166666666666665,F,1,White
2019-2020,2214,7,1,2012-09-20,,M,Hispanic,N,N,N,,,0,0,180.0,178.0,0.9888888888888889,1.0,1.9999989999999999,1.988888888888889,F,37,Hispanic
2019-2020,2217,4,2,2011-09-24,,F,White,N,N,Y,,,0,0,180.0,179.0,0.9944444444444445,1.0,2.999999,2.9944444444444445,F,14,Hispanic
2019-2020,2218,0,4,2009-12-30,,F,Hispanic,N,N,Y,,,0,0,180.0,179.0,0.9944444444444445,1.0,4.999999,4.9944444444444445,F,24,Hispanic
2019-2020,3880,6,0,2014-08-30,,M,Hispanic,N,N,N,,,0,0,180.0,177.0,0.9833333333333333,1.0,0.999999,0.9833333333333333,M,22,Hispanic
2019-2020,2220,3,2,2011-11-08,8.336926836280005,F,Hispanic,N,N,Y,Tuesday,2020-03-10,1521,3,180.0,178.0,0.9888888888888889,1.0,2.999999,2.988888888888889,F,2,Hispanic
2019-2020,2221,0,3,2011-07-18,,M,Filipino,Y,N,Y,,,0,0,180.0,160.0,0.8888888888888888,1.0,3.999999,3.888888888888889,M,5,Hispanic
2019-2020,2227,3,3,2011-08-03,8.60250381595789,M,Hispanic,N,N,Y,Tuesday,2020-03-10,1410,1,180.0,175.0,0.9722222222222222,1.0,3.999999,3.9722222222222223,M,20,Hispanic
2019-2020,2228,8,3,2010-10-24,9.382807312949616,F,Hispanic,N,N,Y,Thursday,2020-03-12,1418,1,180.0,174.0,0.9666666666666667,1.0,3.999999,3.966666666666667,F,14,Hispanic
2019-2020,2229,3,3,2011-04-30,8.84343963257288,F,Hispanic,N,N,Y,Tuesday,2020-03-03,1433,1,180.0,177.0,0.9833333333333333,1.0,3.999999,3.9833333333333334,F,35,Hispanic
2019-2020,3881,6,0,2014-03-05,,M,Hispanic,N,N,Y,,,0,0,180.0,180.0,1.0,1.0,0.999999,0.999999,F,20,Hispanic
2019-2020,3333,6,0,2013-09-14,,F,Hispanic,N,N,Y,,,0,0,180.0,165.0,0.9166666666666666,1.0,0.999999,0.9166666666666666,F,20,Hispanic
2019-2020,2230,5,3,2010-09-24,9.462206616152283,F,Hispanic,N,N,Y,Wednesday,2020-03-11,1444,1,180.0,173.0,0.9611111111111111,1.0,3.999999,3.9611111111111112,F,8,White
2019-2020,2231,8,1,2012-10-31,,F,Filipino,N,N,Y,,,0,0,180.0,176.0,0.9777777777777777,1.0,1.9999989999999999,1.9777777777777779,M,28,White
2019-2020,3882,8,0,2014-07-01,,M,Filipino,N,N,Y,,,0,0,180.0,179.0,0.9944444444444445,1.0,0.999999,0.9944444444444445,F,1,White
2019-2020,2233,0,3,2010-10-06,,F,Hispanic,N,N,Y,,,0,0,180.0,171.0,0.95,1.0,3.999999,3.95,F,18,White
2019-2020,2234,7,6,2008-06-17,11.737407338959732,M,Hispanic,Y,N,N,Friday,2020-03-13,1465,1,180.0,180.0,1.0,1.0,6.999999,6.999999,M,20,Hispanic
2019-2020,2235,0,3,2011-01-17,,M,Hispanic,N,N,Y,,,0,0,180.0,179.0,0.9944444444444445,1.0,3.999999,3.9944444444444445,F,34,Hispanic
2019-2020,2239,3,1,2012-09-03,,M,Hispanic,N,N,Y,,,0,0,180.0,178.0,0.9888888888888889,1.0,1.9999989999999999,1.988888888888889,F,14,White
2019-2020,2241,2,2,2011-09-04,,M,Hispanic,N,N,N,,,0,0,180.0,167.0,0.9277777777777778,1.0,2.999999,2.927777777777778,F,9,White
2019-2020,3883,5,4,2010-07-19,,F,Hispanic,N,N,Y,,,0,0,166.0,162.0,0.9759036144578314,0.9222222222222223,4.9222222222222225,4.975903614457831,M,24,Hispanic
2019-2020,3884,6,0,2014-07-24,,F,Hispanic,N,N,N,,,0,0,180.0,176.0,0.9777777777777777,1.0,0.999999,0.9777777777777777,M,22,Hispanic
2019-2020,3335,3,1,2013-08-12,,F,Hispanic,Y,N,Y,,,0,0,180.0,167.0,0.9277777777777778,1.0,1.9999989999999999,1.9277777777777778,F,6,Asian
2019-2020,2244,9,2,2011-10-17,,M,Hispanic,Y,N,Y,,,0,0,180.0,177.0,0.9833333333333333,1.0,2.999999,2.9833333333333334,F,28,Hispanic
2019-2020,2310,0,3,2011-03-25,,F,Hispanic,N,Y,Y,,,0,0,180.0,177.0,0.9833333333333333,1.0,3.999999,3.9833333333333334,F,13,Hispanic
2019-2020,2245,5,3,2011-05-15,8.82427428352396,M,Hispanic,N,N,Y,Wednesday,2020-03-11,1430,1,180.0,174.0,0.9666666666666667,1.0,3.999999,3.966666666666667,F,8,White
2019-2020,2247,5,2,2012-04-16,7.822200318966166,F,Hispanic,N,N,Y,Tuesday,2020-02-11,1453,2,180.0,178.0,0.9888888888888889,1.0,2.999999,2.988888888888889,F,14,Hispanic
2019-2020,2253,3,2,2011-09-03,8.520366605748237,M,Hispanic,N,N,Y,Wednesday,2020-03-11,1503,3,164.0,158.0,0.9634146341463414,0.9111111111111111,2.911111111111111,2.9634146341463414,F,23,Hispanic
2019-2020,2254,8,2,2012-08-26,7.48543775710658,F,Hispanic,N,N,Y,Thursday,2020-02-20,1461,2,180.0,173.0,0.9611111111111111,1.0,2.999999,2.9611111111111112,F,11,White
2019-2020,2255,5,5,2008-08-15,11.567657104526445,F,Hispanic,N,N,N,Tuesday,2020-03-10,1449,1,180.0,166.0,0.9222222222222223,1.0,5.999999,5.9222222222222225,F,27,White
2019-2020,2259,0,3,2011-01-26,,F,Hispanic,N,N,Y,,,0,0,180.0,178.0,0.9888888888888889,1.0,3.999999,3.988888888888889,F,13,Hispanic
2019-2020,2260,0,5,2009-06-27,,M,Hispanic,N,N,Y,,,0,0,180.0,177.0,0.9833333333333333,1.0,5.999999,5.983333333333333,M,28,Hispanic
2019-2020,3886,6,0,2014-07-10,,F,Hispanic,Y,N,N,,,0,0,180.0,177.0,0.9833333333333333,1.0,0.999999,0.9833333333333333,F,20,Hispanic
2019-2020,3887,3,0,2014-04-13,,F,Hispanic,N,N,Y,,,0,0,180.0,171.0,0.95,1.0,0.999999,0.95,F,2,Hispanic
2019-2020,2261,5,3,2010-09-13,,F,Hispanic,N,N,Y,,,0,0,180.0,171.0,0.95,1.0,3.999999,3.95,F,8,White
2019-2020,2262,8,3,2010-11-16,,M,Filipino,N,N,Y,,,0,0,180.0,180.0,1.0,1.0,3.999999,3.999999,F,14,Hispanic
2019-2020,3337,8,4,2010-02-07,10.094663134766627,M,Filipino,Y,N,Y,Friday,2020-03-13,1402,1,180.0,174.0,0.9666666666666667,1.0,4.999999,4.966666666666667,F,18,Hispanic
2019-2020,3888,9,0,2014-04-18,,F,Hispanic,Y,N,N,,,0,0,180.0,173.0,0.9611111111111111,1.0,0.999999,0.9611111111111111,F,13,Hispanic
2019-2020,2264,0,2,2012-08-25,7.523768455204419,M,Missing,N,N,Y,Wednesday,2020-03-04,1471,3,180.0,173.0,0.9611111111111111,1.0,2.999999,2.9611111111111112,F,24,White
2019-2020,3338,3,1,2013-05-01,,M,Hispanic,N,N,Y,,,0,0,180.0,166.0,0.9222222222222223,1.0,1.9999989999999999,1.9222222222222223,F,21,Hispanic
2019-2020,3339,2,1,2013-08-07,,M,Hispanic,N,N,N,,,0,0,180.0,175.0,0.9722222222222222,1.0,1.9999989999999999,1.9722222222222223,F,10,Hispanic
2019-2020,2266,0,4,2010-03-11,9.987884761494076,M,Hispanic,N,N,Y,Friday,2020-03-06,1288,1,180.0,176.0,0.9777777777777777,1.0,4.999999,4.977777777777778,F,6,Hispanic
2019-2020,2268,1,5,2008-10-07,11.43076175417702,M,Hispanic,Y,N,Y,Friday,2020-03-13,1423,1,180.0,178.0,0.9888888888888889,1.0,5.999999,5.988888888888889,F,4,Hispanic
2019-2020,2269,7,4,2009-09-27,10.45606685968911,F,Hispanic,N,N,N,Thursday,2020-03-12,1410,1,180.0,172.0,0.9555555555555556,1.0,4.999999,4.955555555555556,F,24,Hispanic
2019-2020,2270,4,4,2010-03-21,9.974195226459134,M,Black/African Am,N,N,Y,Wednesday,2020-03-11,1417,1,180.0,175.0,0.9722222222222222,1.0,4.999999,4.972222222222222,M,23,White
2019-2020,3340,0,1,2013-04-19,,F,Filipino,N,N,Y,,,0,0,180.0,167.0,0.9277777777777778,1.0,1.9999989999999999,1.9277777777777778,F,7,White
2019-2020,2273,1,4,2009-09-03,,M,Hispanic,Y,N,Y,,,0,0,178.0,152.0,0.8539325842696629,0.9888888888888889,4.988888888888889,4.853932584269663,F,3,Hispanic
2019-2020,2274,5,2,2011-10-07,8.350616371314949,M,Hispanic,N,N,Y,Wednesday,2020-02-12,1452,2,180.0,175.0,0.9722222222222222,1.0,2.999999,2.9722222222222223,F,18,White
2019-2020,2275,2,2,2012-03-19,,F,Hispanic,Y,N,Y,,,0,0,180.0,172.0,0.9555555555555556,1.0,2.999999,2.9555555555555557,F,3,White
2019-2020,2276,4,3,2010-10-23,,F,Hispanic,N,N,Y,,,0,0,180.0,174.0,0.9666666666666667,1.0,3.999999,3.966666666666667,F,19,Asian
2019-2020,2277,7,3,2010-12-03,,F,Hispanic,N,N,Y,,,0,0,180.0,175.0,0.9722222222222222,1.0,3.999999,3.9722222222222223,F,13,Hispanic
2019-2020,3341,4,0,2013-11-26,,M,White,N,N,Y,,,0,0,180.0,175.0,0.9722222222222222,1.0,0.999999,0.9722222222222222,F,18,Hispanic
2019-2020,2278,8,3,2011-07-06,8.684641026167546,F,Filipino,N,N,Y,Thursday,2020-03-12,1531,3,180.0,174.0,0.9666666666666667,1.0,3.999999,3.966666666666667,F,20,Filipino
2019-2020,2280,5,1,2012-10-28,,M,Hispanic,N,N,Y,,,0,0,180.0,172.0,0.9555555555555556,1.0,1.9999989999999999,1.9555555555555557,F,18,White
2019-2020,2283,3,5,2008-10-08,11.428023847170032,M,Hispanic,N,N,Y,Friday,2020-03-13,1464,1,180.0,175.0,0.9722222222222222,1.0,5.999999,5.972222222222222,F,2,Hispanic
2019-2020,2284,8,5,2008-10-08,11.428023847170032,M,Hispanic,Y,N,Y,Friday,2020-03-13,1311,1,180.0,172.0,0.9555555555555556,1.0,5.999999,5.955555555555556,F,6,White
2019-2020,2285,8,4,2009-10-21,,M,Hispanic,N,N,Y,,,0,0,180.0,178.0,0.9888888888888889,1.0,4.999999,4.988888888888889,F,15,Hispanic
2019-2020,3890,9,0,2014-07-08,,M,Hispanic,Y,Y,Y,,,0,0,180.0,167.0,0.9277777777777778,1.0,0.999999,0.9277777777777778,F,5,Asian
2019-2020,2289,5,5,2009-03-11,11.638842686708147,F,Hispanic,N,N,Y,Friday,2020-10-30,1584,4,180.0,177.0,0.9833333333333333,1.0,5.999999,5.983333333333333,F,27,White
2019-2020,3344,0,1,2013-06-04,,M,Hispanic,N,N,Y,,,0,0,180.0,174.0,0.9666666666666667,1.0,1.9999989999999999,1.9666666666666668,F,19,Hispanic
2019-2020,2291,2,3,2010-12-26,,F,Hispanic,N,N,Y,,,0,0,180.0,180.0,1.0,1.0,3.999999,3.999999,F,34,White
2019-2020,2292,6,4,2010-06-09,9.755162665900052,F,Hispanic,N,N,Y,Wednesday,2020-03-11,1415,1,180.0,173.0,0.9611111111111111,1.0,4.999999,4.961111111111111,F,9,Hispanic
2019-2020,2294,3,4,2010-03-15,9.968719412445155,M,Hispanic,N,N,Y,Tuesday,2020-03-03,1484,2,180.0,173.0,0.9611111111111111,1.0,4.999999,4.961111111111111,F,34,Hispanic
2019-2020,2295,6,5,2008-03-02,12.660082000314858,M,Hispanic,N,N,N,Thursday,2020-10-29,1488,2,180.0,173.0,0.9611111111111111,1.0,5.999999,5.961111111111111,F,19,Hispanic
2019-2020,3345,9,1,2012-11-14,,M,Hispanic,Y,N,Y,,,0,0,180.0,173.0,0.9611111111111111,1.0,1.9999989999999999,1.9611111111111112,F,3,Hispanic
